Title.,Time.Series,Area.Averaged.of.Sea.Surface.Temperature.at.11.microns..Night..monthly.4.km..MODIS.Aqua...,,
2007-02-28 10:35:08,6.64076614,NA,site_3,T
2007-03-31 10:25:08,8.15404034,NA,site_3,T
2007-04-30 09:35:06,10.1683512,NA,site_3,T
2007-05-31 10:00:08,14.4248133,NA,site_3,T
2007-06-30 10:10:08,14.5363026,NA,site_3,T
2007-07-31 10:50:07,15.3552637,NA,site_3,T
2007-08-31 10:20:07,14.3358974,NA,site_3,T
2007-09-30 10:30:07,13.1352634,NA,site_3,T
2007-10-31 09:00:07,10.9176121,NA,site_3,T
2007-11-30 11:00:07,8.47079182,NA,site_3,T
2007-12-31 10:20:07,6.92061043,NA,site_3,T
2008-01-31 11:15:07,5.76753092,NA,site_3,T
2008-02-29 11:45:07,6.01753092,NA,site_3,T
2008-03-31 10:05:07,6.6344161,NA,site_3,T
2008-04-30 10:45:07,10.657588,NA,site_3,T
2008-05-31 09:10:06,13.8293781,NA,site_3,T
2008-06-30 10:20:07,15.6319561,NA,site_3,T
2008-07-31 11:00:06,15.907177,NA,site_3,T
2008-08-31 10:30:07,14.633791,NA,site_3,T
2008-09-30 10:10:07,11.8120003,NA,site_3,T
2008-10-31 10:05:06,9.02830887,NA,site_3,T
2008-11-30 11:15:07,7.53595734,NA,site_3,T
2008-12-31 10:35:06,5.79209471,NA,site_3,T
2009-01-31 11:30:07,4.6059823,NA,site_3,T
2009-02-28 10:20:07,5.15660858,NA,site_3,T
2009-03-31 10:15:08,6.78411865,NA,site_3,T
2009-04-30 09:25:08,10.2540722,NA,site_3,T
2009-05-31 11:05:08,12.7461309,NA,site_3,T
2009-06-30 10:00:08,16.1309719,NA,site_3,T
2009-07-31 10:40:08,16.2721329,NA,site_3,T
2009-08-31 10:05:08,15.1041698,NA,site_3,T
2009-09-30 10:15:07,13.1785574,NA,site_3,T
2009-10-31 09:35:07,10.4580345,NA,site_3,T
2009-11-30 10:50:07,7.97004366,NA,site_3,T
2009-12-31 09:05:08,7.66788197,NA,site_3,T
2010-01-31 10:00:07,4.20854092,NA,site_3,T
2010-02-28 11:20:08,3.79716587,NA,site_3,T
2010-03-31 10:40:08,5.55458117,NA,site_3,T
2010-04-30 09:00:08,8.30110741,NA,site_3,T
2010-05-31 10:40:08,12.5817204,NA,site_3,T
2010-06-30 10:50:08,15.2897644,NA,site_3,T
2010-07-31 10:15:08,15.9558372,NA,site_3,T
2010-08-31 10:35:08,14.3932495,NA,site_3,T
2010-09-30 10:45:07,11.9412165,NA,site_3,T
2010-10-31 09:05:07,9.46867943,NA,site_3,T
2010-11-30 11:15:07,5.64901209,NA,site_3,T
2010-12-31 10:10:08,4.94655943,NA,site_3,T
2011-01-31 10:25:08,4.95245743,NA,site_3,T
2011-02-28 10:00:07,4.58976221,NA,site_3,T
2011-03-31 10:10:08,7.15090752,NA,site_3,T
2011-04-30 09:50:08,9.58276749,NA,site_3,T
2011-05-31 10:15:08,12.1493721,NA,site_3,T
2011-06-30 10:25:07,14.5007191,NA,site_3,T
2011-07-31 11:00:08,14.7520123,NA,site_3,T
2011-08-31 10:35:08,13.6946325,NA,site_3,T
2011-09-30 10:15:08,12.6399841,NA,site_3,T
2011-10-31 09:05:08,10.9210691,NA,site_3,T
2011-11-30 10:20:07,7.68303013,NA,site_3,T
2011-12-31 10:40:08,6.25132132,NA,site_3,T
2012-01-31 10:30:08,4.96273565,NA,site_3,T
2012-02-29 11:05:07,5.8940444,NA,site_3,T
2012-03-31 10:20:08,6.53157711,NA,site_3,T
2012-04-30 10:55:08,8.95034313,NA,site_3,T
2012-05-31 09:20:08,11.1026602,NA,site_3,T
2012-06-30 10:35:07,14.408082,NA,site_3,T
2012-07-31 10:00:09,16.3099194,NA,site_3,T
2012-08-31 10:45:09,14.7929716,NA,site_3,T
2012-09-30 10:25:08,11.992115,NA,site_3,T
2012-10-31 10:20:09,10.3635206,NA,site_3,T
2012-11-30 10:30:09,7.26475477,NA,site_3,T
2012-12-31 09:50:08,5.86238384,NA,site_3,T
2013-01-31 10:10:09,4.39838505,NA,site_3,T
2013-02-28 11:35:08,3.12090206,NA,site_3,T
2013-03-31 10:25:09,3.78172183,NA,site_3,T
2013-04-30 09:35:09,7.18564415,NA,site_3,T
2013-05-31 10:00:09,10.4627171,NA,site_3,T
2013-06-30 10:10:09,15.258832,NA,site_3,T
2013-07-31 10:50:09,17.1485138,NA,site_3,T
2013-08-31 10:20:09,15.6241474,NA,site_3,T
2013-09-30 10:00:08,12.6571789,NA,site_3,T
2013-10-31 09:00:09,10.2391119,NA,site_3,T
2013-11-30 11:05:09,7.63211918,NA,site_3,T
2013-12-31 09:20:09,6.89012861,NA,site_3,T
2014-01-31 10:15:08,5.85633707,NA,site_3,T
2014-02-28 11:05:09,6.27222538,NA,site_3,T
2014-03-31 10:00:08,7.53689051,NA,site_3,T
2014-04-30 09:10:09,10.8032455,NA,site_3,T
2014-05-31 10:50:09,13.7057018,NA,site_3,T
2014-06-30 11:00:08,18.8120136,NA,site_3,T
2014-07-31 10:30:08,17.5311375,NA,site_3,T
2014-08-31 10:00:08,15.6645775,NA,site_3,T
2014-09-30 10:05:08,13.5428782,NA,site_3,T
2014-10-31 09:20:08,11.3134327,NA,site_3,T
2014-11-30 11:35:08,8.59233856,NA,site_3,T
2014-12-31 10:25:08,6.73944426,NA,site_3,T
2015-01-31 11:45:09,5.56708241,NA,site_3,T
2015-02-28 10:10:09,5.98093796,NA,site_3,T
2015-03-31 10:30:09,6.78486681,NA,site_3,T
2015-04-30 10:00:09,8.51189995,NA,site_3,T
2015-05-31 10:30:08,10.9811764,NA,site_3,T
2015-06-30 10:40:09,14.068696,NA,site_3,T
2015-07-31 10:05:09,15.8992758,NA,site_3,T
2015-08-31 10:45:10,14.499156,NA,site_3,T
2015-09-30 10:35:10,13.8923206,NA,site_3,T
2015-10-31 09:25:10,11.7301826,NA,site_3,T
2015-11-30 10:00:10,8.76280689,NA,site_3,T
2015-12-31 09:00:10,6.69539833,NA,site_3,T
2016-01-31 10:15:10,5.92625809,NA,site_3,T
2016-02-29 11:20:10,5.76811886,NA,site_3,T
2016-03-31 10:40:10,6.79738235,NA,site_3,T
2016-04-30 10:00:10,8.69547462,NA,site_3,T
2016-05-31 11:40:09,13.5909758,NA,site_3,T
2016-06-30 12:45:10,15.1466503,NA,site_3,T
2016-07-31 12:15:10,16.5532913,NA,site_3,T
