Title.,Time.Series,Area.Averaged.of.Sea.Surface.Temperature.at.11.microns..Night..monthly.4.km..MODIS.Aqua...,,
2007-02-28 10:35:08,10.372407,NA,site_2,F
2007-03-31 10:25:08,10.9828739,NA,site_2,F
2007-04-30 09:35:06,11.7548904,NA,site_2,F
2007-05-31 10:00:08,12.5407114,NA,site_2,F
2007-06-30 10:10:08,14.58078,NA,site_2,F
2007-07-31 10:50:07,15.7476416,NA,site_2,F
2007-08-31 10:20:07,16.4245358,NA,site_2,F
2007-09-30 10:30:07,14.6388264,NA,site_2,F
2007-10-31 09:00:07,14.03864,NA,site_2,F
2007-11-30 11:00:07,11.7470083,NA,site_2,F
2007-12-31 10:20:07,11.1659603,NA,site_2,F
2008-01-31 11:15:07,12.6632357,NA,site_2,F
2008-02-29 11:45:07,10.7612391,NA,site_2,F
2008-03-31 10:05:07,10.4656019,NA,site_2,F
2008-04-30 10:45:07,12.5327101,NA,site_2,F
2008-05-31 09:10:06,13.5349588,NA,site_2,F
2008-06-30 10:20:07,15.0649252,NA,site_2,F
2008-07-31 11:00:06,14.9932394,NA,site_2,F
2008-08-31 10:30:07,14.2523422,NA,site_2,F
2008-09-30 10:10:07,13.2415743,NA,site_2,F
2008-10-31 10:05:06,11.7435007,NA,site_2,F
2008-11-30 11:15:07,11.4453802,NA,site_2,F
2008-12-31 10:35:06,11.0818186,NA,site_2,F
2009-01-31 11:30:07,10.5743237,NA,site_2,F
2009-02-28 10:20:07,11.2007399,NA,site_2,F
2009-03-31 10:15:08,10.8259726,NA,site_2,F
2009-04-30 09:25:08,11.165616,NA,site_2,F
2009-05-31 11:05:08,12.9354963,NA,site_2,F
2009-06-30 10:00:08,14.2252865,NA,site_2,F
2009-07-31 10:40:08,14.0388575,NA,site_2,F
2009-08-31 10:05:08,14.0055828,NA,site_2,F
2009-09-30 10:15:07,13.4377155,NA,site_2,F
2009-10-31 09:35:07,11.9446564,NA,site_2,F
2009-11-30 10:50:07,10.8866253,NA,site_2,F
2009-12-31 09:05:08,10.3470039,NA,site_2,F
2010-01-31 10:00:07,10.3688202,NA,site_2,F
2010-02-28 11:20:08,10.2736254,NA,site_2,F
2010-03-31 10:40:08,10.4678078,NA,site_2,F
2010-04-30 09:00:08,11.4994268,NA,site_2,F
2010-05-31 10:40:08,13.295826,NA,site_2,F
2010-06-30 10:50:08,15.4968939,NA,site_2,F
2010-07-31 10:15:08,15.6949482,NA,site_2,F
2010-08-31 10:35:08,15.5080652,NA,site_2,F
2010-09-30 10:45:07,13.959815,NA,site_2,F
2010-10-31 09:05:07,11.7716627,NA,site_2,F
2010-11-30 11:15:07,10.5768538,NA,site_2,F
2010-12-31 10:10:08,10.5940571,NA,site_2,F
2011-01-31 10:25:08,10.6551218,NA,site_2,F
2011-02-28 10:00:07,10.6982765,NA,site_2,F
2011-03-31 10:10:08,10.8051453,NA,site_2,F
2011-04-30 09:50:08,11.168684,NA,site_2,F
2011-05-31 10:15:08,11.6235313,NA,site_2,F
2011-06-30 10:25:07,15.5792713,NA,site_2,F
2011-07-31 11:00:08,14.0512428,NA,site_2,F
2011-08-31 10:35:08,13.4262638,NA,site_2,F
2011-09-30 10:15:08,12.8845348,NA,site_2,F
2011-10-31 09:05:08,11.9043779,NA,site_2,F
2011-11-30 10:20:07,12.5927324,NA,site_2,F
2011-12-31 10:40:08,10.4704924,NA,site_2,F
2012-01-31 10:30:08,10.6016512,NA,site_2,F
2012-02-29 11:05:07,10.7913408,NA,site_2,F
2012-03-31 10:20:08,10.4275894,NA,site_2,F
2012-04-30 10:55:08,10.804841,NA,site_2,F
2012-05-31 09:20:08,12.7022419,NA,site_2,F
2012-06-30 10:35:07,14.4655724,NA,site_2,F
2012-07-31 10:00:09,14.8200426,NA,site_2,F
2012-08-31 10:45:09,14.6202955,NA,site_2,F
2012-09-30 10:25:08,12.9758549,NA,site_2,F
2012-10-31 10:20:09,11.287219,NA,site_2,F
2012-11-30 10:30:09,10.3825722,NA,site_2,F
2012-12-31 09:50:08,10.2478695,NA,site_2,F
2013-01-31 10:10:09,8.99601746,NA,site_2,F
2013-02-28 11:35:08,10.5844107,NA,site_2,F
2013-03-31 10:25:09,10.4198799,NA,site_2,F
2013-04-30 09:35:09,10.6902218,NA,site_2,F
2013-05-31 10:00:09,12.3045778,NA,site_2,F
2013-06-30 10:10:09,15.8730974,NA,site_2,F
2013-07-31 10:50:09,15.7709961,NA,site_2,F
2013-08-31 10:20:09,14.9982214,NA,site_2,F
2013-09-30 10:00:08,14.4234171,NA,site_2,F
2013-10-31 09:00:09,11.9728785,NA,site_2,F
2013-11-30 11:05:09,11.9241285,NA,site_2,F
2013-12-31 09:20:09,10.6929407,NA,site_2,F
2014-01-31 10:15:08,9.99626827,NA,site_2,F
2014-02-28 11:05:09,9.03407478,NA,site_2,F
2014-03-31 10:00:08,10.2537317,NA,site_2,F
2014-04-30 09:10:09,10.6239834,NA,site_2,F
2014-05-31 10:50:09,14.0299873,NA,site_2,F
2014-06-30 11:00:08,15.7738981,NA,site_2,F
2014-07-31 10:30:08,16.1287479,NA,site_2,F
2014-08-31 10:00:08,15.6426182,NA,site_2,F
2014-09-30 10:05:08,13.6591673,NA,site_2,F
2014-10-31 09:20:08,11.9635191,NA,site_2,F
2014-11-30 11:35:08,9.74619293,NA,site_2,F
2014-12-31 10:25:08,10.5185585,NA,site_2,F
2015-01-31 11:45:09,9.97483921,NA,site_2,F
2015-02-28 10:10:09,10.8684196,NA,site_2,F
2015-03-31 10:30:09,10.6510229,NA,site_2,F
2015-04-30 10:00:09,10.6924219,NA,site_2,F
2015-05-31 10:30:08,12.0551872,NA,site_2,F
2015-06-30 10:40:09,13.7215672,NA,site_2,F
2015-07-31 10:05:09,14.1799755,NA,site_2,F
2015-08-31 10:45:10,14.3413029,NA,site_2,F
2015-09-30 10:35:10,13.4404249,NA,site_2,F
2015-10-31 09:25:10,12.8675327,NA,site_2,F
2015-11-30 10:00:10,11.1487255,NA,site_2,F
2015-12-31 09:00:10,10.4977207,NA,site_2,F
2016-01-31 10:15:10,10.0417833,NA,site_2,F
2016-02-29 11:20:10,10.2285328,NA,site_2,F
2016-03-31 10:40:10,10.2215624,NA,site_2,F
2016-04-30 10:00:10,11.4606018,NA,site_2,F
2016-05-31 11:40:09,13.4871807,NA,site_2,F
2016-06-30 12:45:10,13.4343557,NA,site_2,F
2016-07-31 12:15:10,15.2208881,NA,site_2,F
